Document No.,Line No.,Sell-to Customer Name,External Document No.,Customer PO No.,No.,Ordering Model,Customer Ordering Model,Quantity,Cross-Reference No.,Customer Expectations Date,Produce Expected Finish Date,OP Estimated Shipping Date,Actual Completion Date,Actual Shipping Day,Description,Customer Ordering Desc.,Description 2,Model Name,Unit of Measure,Outstanding Quantity,Loan To Sales,Project Code,Shipment Date,Sales Promised Delivery Date,Create Prod Exp Completion,LastMod Prod Exp Completion,Remark,Remark2,EA Remark,PM Name,Item Status,HeaderStatus,Production Order No.,Starting Date,Material Receipt Date (PO),Orderig Description,Currency Code,Selling Price Excl. VAT,Amount,Amount Including VAT,Outstanding Amount (LCY),Ship-to Name,Customer Item No.,Qty on Purch. Order,Qty on Sales Order,Inventory,Qty on Componet Line,OP Lead Time,ReleasedDateOrigin,Warehouse Shipment No.,Assemble Option,Type,Location Code,Salesperson Code
SO25090143,30000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251273,510-A1060122-171,PA-60W-OW,PA-60W-OW,10,,9/17/2025,9/22/2025,9/24/2025,,,"[DEF]60W AC-DC power Adapter, 12V 6.67A, 90~264VAC","60W AC/DC power adapter(GST60A12-JD) with 12V, 5A DC output, Cord end terminals for  terminal block.  Operating Temperature :  -30-60 °C.","135~370VDC, Open-Wire Terminal, -30~+70°C, Meanwe",[DEF]AC-DC Power Adapter 60W 12V OW Terminal,PCS,10,FALSE,,9/24/2025,9/24/2025,12/9/2025 18:00,,,9/17-TG25090190    OK,,,DEF,Released,,,9/17/2025,"60W AC/DC power adapter(GST60A12-JD) with 12V, 5A DC output, Cord end terminals for  terminal block.  Operating Temperature :  -30-60 °C.",USD,20,200,200,"6,113.00","Neousys Technology America, Inc.",,0,73,434,6,16,9/8/2025,PK25090212,No,Item,WH22,T048
SO25090143,40000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251273,507-N1112843-147,M.280-SSD-128GB-SATA-TLC5WT-TD,M.280-SSD-128GB-SATA-TLC5WT-TD,5,,9/17/2025,9/22/2025,9/24/2025,,,"[DEF](WT)M.2 SSD, 128GB, Key B+M 2280, BiCS5 3D TL","M.2 SSD 128GB, Key B+M 2280, TLC, SATA III, -40°C~+85°C, Transcend","C, SATA III (6GHz), with LDPC ECC, 550 MB/s (read)",[DEF](WT)M.2 SSD 128G SATA B+M 2280,PCS,5,FALSE,,9/24/2025,9/24/2025,12/9/2025 18:01,,,9/17-TG25090190    OK,,,DEF,Released,,,9/17/2025,"M.2 SSD 128GB, Key B+M 2280, TLC, SATA III, -40°C~+85°C, Transcend",USD,32,160,160,"4,890.00","Neousys Technology America, Inc.",,0,8,28,0,16,9/8/2025,PK25090212,No,Item,WH22,T048
SO25090144,10000,"Neousys Technology America, Inc.",NTA_MAS LIGHTNING_SO-20251254,POD-251274,950-UC071201-A11,POC-712-UL,POC-712-UL,5,,9/24/2025,10/2/2025,10/8/2025,,,[DEF]Intel Atom x7425E Ultra-Compact Embedded Cont,"Intel Atom x7425E Ultra-Compact Embedded Controller with 4x GbE, 4x USB 3.2 and MezIO Interface.","roller with 4x GbE, 4x USB 3.2 and MezIO Interface",[DEF]POC-712-UL,PCS,5,FALSE,,10/8/2025,10/8/2025,15/09/25 11:22:27,15/09/25 11:41:17,,"302-00100805-002 給此單OK,其餘訂單另外確認",,Neil Liu 劉仲軒,DEF,Released,WA25090334,9/30/2025,,"Intel Atom x7425E Ultra-Compact Embedded Controller with 4x GbE, 4x USB 3.2 and MezIO Interface.",USD,441,"2,205.00","2,205.00","67,396.00","Neousys Technology America, Inc.",,0,7,0,0,30,9/8/2025,,No,Item,WH22,T048
SO25090144,20000,"Neousys Technology America, Inc.",NTA_MAS LIGHTNING_SO-20251254,POD-251274,930-WM000004-000,Wmkit-H-POC500,Wmkit-H-POC500,10,,9/24/2025,10/2/2025,10/8/2025,,,"[DEF]Wall mounting assembly for POC-500, POC-700 s","Wall mounting assembly for POC-500, POC-700 series, horizontal type","eries, horizontal type",[DEF]Wmkit-H-POC500,PCS,10,FALSE,,10/8/2025,10/8/2025,15/09/25 11:22:29,15/09/25 11:41:18,,OK,,Neil Liu 劉仲軒,DEF,Released,WA25090335,9/30/2025,,"Wall mounting assembly for POC-500, POC-700 series, horizontal type",USD,10,100,100,"3,057.00","Neousys Technology America, Inc.",,0,56,22,0,30,9/8/2025,,No,Item,WH22,T048
SO25090157,10000,"Neousys Technology America, Inc.",NTA_THE ALLIANCE_SO-20251265,POD-251287,950-UC040000-A28,POC-400,POC-400,1,,9/24/2025,10/8/2025,10/15/2025,,,[DEF]Intel® ElkhartLake ultra-compact embedded con,"Intel® ElkhartLake ultra-compact embedded controller with 1x 2.5GbE port, 2x PoE+ ports, 2x USB 3.0 ports and MezIO interface.","troller with 1x 2.5GbE port, 2x PoE+ ports, 2x USB",[DEF]POC-400,PCS,1,FALSE,,10/15/2025,10/15/2025,15/09/25 12:31:58,,,,,Neil Liu 劉仲軒,DEF,Released,WA25090344,10/3/2025,,"Intel® ElkhartLake ultra-compact embedded controller with 1x 2.5GbE port, 2x PoE+ ports, 2x USB 3.0 ports and MezIO interface.",USD,412,412,412,"12,564.00","Neousys Technology America, Inc.",,0,153,0,0,36,9/9/2025,,No,Item,WH22,T048
SO25090157,20000,"Neousys Technology America, Inc.",NTA_THE ALLIANCE_SO-20251265,POD-251287,930-WM000002-000,Wmkit-H-POC300_400,Wmkit-H-POC300_400,1,,9/24/2025,10/8/2025,10/15/2025,,,"[DEF] Wall mounting assembly for POC-300, POC-400","Wall mounting assembly for POC-300, POC-400 series, horizontal type","series, horizontal type",[DEF]Wall-mount bracket ASS'Y #02,PCS,1,FALSE,,10/15/2025,10/15/2025,15/09/25 12:31:59,,,,,Neil Liu 劉仲軒,DEF,Released,WA25090345,10/3/2025,,"Wall mounting assembly for POC-300, POC-400 series, horizontal type",USD,6,6,6,183,"Neousys Technology America, Inc.",,0,173,13,0,36,9/9/2025,,No,Item,WH22,T048
SO25090158,10000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251288,950-EC900632-A21,Nuvo-9006LP,Nuvo-9006LP,2,,9/24/2025,10/2/2025,10/8/2025,,,[DEF]Intel® 14th/ 13th/12th -Gen Core™ Rugged Embe,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface & 2.5” HDD tray","dded Computer with with 6x 2.5GbE (I226-IT)/ GbE,",[DEF]Nuvo-9006LP-i226,PCS,2,FALSE,,10/8/2025,10/8/2025,15/09/25 11:34:40,,,,,Neil Liu 劉仲軒,DEF,Released,WA25090346,9/30/2025,,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface & 2.5” HDD tray",USD,652,"1,304.00","1,304.00","39,765.00","Neousys Technology America, Inc.",,0,35,1,0,29,9/9/2025,,No,Item,WH22,T048
SO25090158,20000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251288,399-P1132180-082,Cbl-PC-TW-180CM1,Cbl-PC-TW-180CM1,100,,9/24/2025,9/22/2025,9/24/2025,,,"[DEF]AC Power Cord 180cm , 18 AWG, 125V/10A,  NPME","AC Power Cord,18 AWG, 125V/10A,  NPMEA 5-15P Plug, -20°C to +60°C, for Taiwan, Length: 1.8M","A 5-15P Plug, -20°C to +60°C, 崑璞 20100032005052",[DEF]AC Power Cord NEMA 5-15P Plug 180cm,PCS,100,FALSE,,9/24/2025,9/24/2025,15/09/25 11:34:26,,,9/17-TG25090195,,,DEF,Released,,,9/17/2025,"AC Power Cord,18 AWG, 125V/10A,  NPMEA 5-15P Plug, -20°C to +60°C, for Taiwan, Length: 1.8M",USD,3,300,300,"9,149.00","Neousys Technology America, Inc.",,0,346,"1,009.00",14,15,9/9/2025,PK25090212,No,Item,WH22,T048
SO25090158,30000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251288,505-D1137532-013,DDR5-32GB-56-SM,DDR5-32GB-56-SM,6,,9/24/2025,9/22/2025,9/24/2025,,,"DDR5-5600 SODIMM 32GB, (2Gx8)*16, 1.1V, Dual Rank,",DDR5-5600 1.1V 32GB SO-DIMM 0~+85°C,"262-Pin, Samsung Memory/ K4RAH086VP-BCWM, -40~+85",SODIMM 32GB DDR5-5600 Samsung 1.1V,PCS,6,FALSE,,9/24/2025,9/24/2025,15/09/25 11:34:31,,,9/17-TG25090195,,,,Released,,,9/17/2025,DDR5-5600 1.1V 32GB SO-DIMM 0~+85°C,USD,210,"1,260.00","1,260.00","38,424.00","Neousys Technology America, Inc.",,0,6,10,0,15,9/9/2025,PK25090212,No,Item,WH22,T048
SO25090159,10000,"Neousys Technology America, Inc.",NTA_AIM_SO-20251153,POD-251286,S60-SL204700-034,SEMIL-2047GC-6034,SEMIL-2047GC-AIM01-25,7,,10/1/2025,10/7/2025,10/15/2025,,,"SEMIL-2047GC, including  i9-14900, 2x DDR5-16GB-56","SEMIL-2047GC, including  i9-14900, 2x DDR5-16GB-56WT-SM, M.280-SSD-2TB-PCIe44-TLC5WT-TD","WT-SM, M.280-SSD-2TB-PCIe44-TLC5WT-TD",SEMIL-2047GC-6034,PCS,7,FALSE,,10/7/2025,10/15/2025,15/09/25 13:11:08,17/09/25 18:08:46,,,,Brian Hsieh 謝泊含,,Released,WA25090347,10/3/2025,,"SEMIL-2047GC, including  i9-14900, 2x DDR5-16GB-56WT-SM, M.280-SSD-2TB-PCIe44-TLC5WT-TD",USD,"6,773.00","47,411.00","47,411.00","1,445,798.00","Neousys Technology America, Inc.",,0,7,0,0,36,9/9/2025,,No,Item,WH22,T048
SO25090191,10000,"Neousys Technology America, Inc.",NTA_INVENTORY_DEXTERITY,POD-251294,800-RS880000-A16,,RGS-8805GC-MB-A1,4,,9/17/2025,9/22/2025,9/24/2025,,,"[DEF]Tested RGS-8800GC PCBA, EPYC SP3 socket, 5x P","Tested RGS-8800GC PCBA, EPYC SP3 socket, 5x PCIe x16 slots, 10G/1G Ethernet.","CIe x16 slots, 10G/1G Ethernet",[DEF]Tested PCBA RGS-8800GC,PCS,4,FALSE,,9/24/2025,9/24/2025,15/09/25 17:32:29,,,9/18-TG25090210,,,DEF,Released,,,9/18/2025,,USD,551,"2,204.00","2,204.00","66,891.00","Neousys Technology America, Inc.",,0,4,11,0,14,9/10/2025,PK25090212,No,Item,WH22,T048
SO25090219,10000,"Neousys Technology America, Inc.",NTA_CDS_SO-20251289,POD-251297,302-00100324-000,,Nuvo-7000DE Front Panel,1,,9/17/2025,9/22/2025,9/24/2025,,,AL 5052;t=2.0mm;烤漆Pantone 8201C藍銀織紋;印刷雙色N3100鐵灰色/白,Nuvo-7000DE Front Panel,,Nuvo-7000DE Front Panel,PCS,1,FALSE,,9/24/2025,9/24/2025,16/09/25 10:10:38,,,9/18-TG25090218,,,,Released,,,9/18/2025,,USD,12,12,12,363,"Neousys Technology America, Inc.",,56,1,12,0,13,9/11/2025,PK25090212,No,Item,WH22,T048
SO25090221,10000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251298,950-EC900693-A11,Nuvo-9006DE-PoE-UL,Nuvo-9006DE-PoE-UL,4,,9/24/2025,10/13/2025,10/15/2025,,,[DEF]Intel® 14th/ 13th/12th -Gen Core™ Rugged Embe,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, dual-slot PCIe Cassette & MezIO® Interface & UL certified, option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.","dded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3",[DEF]Nuvo-9006DE-PoE-UL-i226,PCS,4,FALSE,,10/15/2025,10/15/2025,16/09/25 10:25:32,,,,,Neil Liu 劉仲軒,DEF,Released,WA25090489,10/8/2025,,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, dual-slot PCIe Cassette & MezIO® Interface & UL certified, option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.",USD,794,"3,176.00","3,176.00","96,138.00","Neousys Technology America, Inc.",,0,9,0,0,34,9/11/2025,,No,Item,WH22,T048
SO25090221,20000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251298,950-EC950100-A24,Nuvo-9501,Nuvo-9501,2,,9/24/2025,10/13/2025,10/15/2025,,,[DEF]Intel® Alder Lake 12th-Gen Core™compact fanle,Intel® Alder Lake 12th-Gen Core™compact fanless computer with 2x GbE and 4x USB3.2.,ss computer with 2x GbE and 4x USB3.2.,[DEF]Nuvo-9501,PCS,2,FALSE,,10/15/2025,10/15/2025,16/09/25 10:25:35,,,,,Neil Liu 劉仲軒,DEF,Released,WA25090490,10/8/2025,,Intel® Alder Lake 12th-Gen Core™compact fanless computer with 2x GbE and 4x USB3.2.,USD,387,774,774,"23,429.00","Neousys Technology America, Inc.",,0,100,6,0,34,9/11/2025,,No,Item,WH22,T048
SO25090221,30000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251298,507-S2301T13-067,SSD-1TB-TLC5ET-TD,SSD-1TB-TLC5ET-TD,10,,9/24/2025,9/22/2025,9/24/2025,,,"[ES]2.5"" SATA SSD, 1TB, BiCS5 3D TLC, SATA III (6.","2.5"""" SATA SSD 1TB TLC, -20°C~+75°C,Transcend","0GHz), DRAM-Less, with LDPC ECC, 560 MB/s (read),","[ES]2.5"" SATA SSD 1T DRAM-L 7mm",PCS,10,FALSE,,9/24/2025,9/24/2025,16/09/25 10:26:21,,,9/18-TG25090219,,,ES,Released,,,9/18/2025,"2.5"""" SATA SSD 1TB TLC, -20°C~+75°C,Transcend",USD,80,800,800,"24,216.00","Neousys Technology America, Inc.",,70,11,48,75,13,9/11/2025,PK25090212,No,Item,WH22,T048
SO25090221,40000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251298,510-A1280243-141,PA-280W-ET3,PA-280W-ET3,20,,9/24/2025,9/22/2025,9/24/2025,,,"[DEF]280W AC-DC power Adapter, 24V 11.67A, 85~264V","280W AC-DC power Adapter(GST280A24-YI), 24V 11.67A, 85~264VAC 120~370VDC, C6P Plug, w/ terminal block, -30~+70°C","AC 120~370VDC, C6P Plug, w/ terminal block, -30~+7",[DEF]AC-DC powerAdapter 280W 24V Terminal Blk,PCS,20,FALSE,,9/24/2025,9/24/2025,16/09/25 10:26:31,,,9/18-TG25090219,,,DEF,Released,,,9/18/2025,"280W AC-DC power Adapter(GST280A24-YI), 24V 11.67A, 85~264VAC 120~370VDC, C6P Plug, w/ terminal block, -30~+70°C",USD,78,"1,560.00","1,560.00","47,221.00","Neousys Technology America, Inc.",,500,43,54,5,13,9/11/2025,PK25090212,No,Item,WH22,T048
SO25090222,10000,"Neousys Technology America, Inc.",NTA_PEAK WIFI_SO-20251286,POD-251299,140-A01390TE-151,i9-13900TE,i9-13900TE,1,,9/24/2025,9/22/2025,9/24/2025,,,"[DEF]UHD Graphics 770, 36MB, 800 MHz~5.00 GHz, 24-","Intel® Core™ i9-13900TE Processor (36M Cache, up to 5.00 GHz), TDP:35W CPU, installation and burn in test included","Core(8 Performance-cores+16 Efficient-cores), 32-T",[DEF]Processor Intel Core i9-13900TE Step:B0,PCS,1,FALSE,,9/24/2025,9/24/2025,16/09/25 10:26:39,,,9/18-TG25090217,,,DEF,Released,,,9/18/2025,"Intel® Core™ i9-13900TE Processor (36M Cache, up to 5.00 GHz), TDP:35W CPU, installation and burn in test included",USD,549,549,549,"16,618.00","Neousys Technology America, Inc.",,40,1,8,0,13,9/11/2025,PK25090212,No,Item,WH22,T048
SO25090222,20000,"Neousys Technology America, Inc.",NTA_PEAK WIFI_SO-20251286,POD-251299,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,1,,9/24/2025,,9/24/2025,,,Customer Services,To理貨：請協助確認CPU產地非中國製,,Customer Services,PCS,1,FALSE,,9/24/2025,9/24/2025,,,,,,,,Released,,,,To理貨：請協助確認CPU產地非中國製,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,13,9/11/2025,PK25090212,No,Resource,WH02,T048
SO25090222,30000,"Neousys Technology America, Inc.",NTA_PEAK WIFI_SO-20251286,POD-251299,930-WM000009-000,Wmkit-H-Nuvo9501,Wmkit-H-Nuvo9501,1,,9/24/2025,9/22/2025,9/24/2025,,,"[DEF]Wall mounting assembly for Nuvo-9501, horizon","Wall mounting assembly for Nuvo-9501, horizontal type",tal type,[DEF]Wmkit-H-Nuvo9501,PCS,1,FALSE,,9/24/2025,9/24/2025,16/09/25 10:27:14,,,,,Neil Liu 劉仲軒,DEF,Released,WR25090542,9/18/2025,,"Wall mounting assembly for Nuvo-9501, horizontal type",USD,8,8,8,242,"Neousys Technology America, Inc.",,0,64,20,0,13,9/11/2025,PK25090212,No,Item,WH22,T048
SO25090223,10000,"Neousys Technology America, Inc.",NTA_IRD_SO-20251287,POD-251300,S50-RU012000-PU8,NRU-120S-AGX32G,NRU-120S-AGX32G,1,,9/24/2025,10/13/2025,,,,"NRU-120S, including  GC-Jetson-AGX-Xavier-Nvidia_B","NRU-120S, including  GC-Jetson-AGX-Xavier-Nvidia_BSP",SP,NRU-120S-AGX32G,PCS,1,FALSE,,10/13/2025,,16/09/25 10:27:46,,,,,Kaichu Wu 吳鎧竹,,Released,WA25090492,10/8/2025,,"NRU-120S, including  GC-Jetson-AGX-Xavier-Nvidia_BSP",USD,"1,513.00","1,513.00","1,513.00","45,799.00","Neousys Technology America, Inc.",,0,5,0,0,0,9/11/2025,,No,Item,WH22,T048
SO25090224,10000,"Neousys Technology America, Inc.",NTA_L3HARRIS_SO-20251281,POD-251301,140-A00995TE-121,i5-9500TE,i5-9500TE,7,,9/24/2025,9/22/2025,9/24/2025,,,"[DEF]UHD Graphics 630, 9MB, 2.20~3.60 GHz, 6-Core,","Intel® Core™ i5-9500TE Processor (9M Cache, up to 3.60 GHz), TDP:35W CPU, installation and burn in test included","6-Thread, 35W, Tj:100°C, FCLGA1151, 37.5x37.5mm,",[DEF]Processor Intel Core i5-9500TE Step:U0,PCS,7,FALSE,,9/24/2025,9/24/2025,15/09/25 11:30:20,,,9/17-TG25090194,,,DEF,Released,,,9/17/2025,"Intel® Core™ i5-9500TE Processor (9M Cache, up to 3.60 GHz), TDP:35W CPU, installation and burn in test included",USD,198,"1,386.00","1,386.00","41,954.00","Neousys Technology America, Inc.",,10,7,44,21,13,9/11/2025,PK25090212,No,Item,WH22,T048
SO25090224,20000,"Neousys Technology America, Inc.",NTA_L3HARRIS_SO-20251281,POD-251301,600-55000006-000,Win10Pro-ENG64,Win10Pro-ENG64,6,,9/24/2025,9/22/2025,9/24/2025,,,Win PRO 10 64BIT ENGLISH 1PK DVD,Win PRO 10 64BIT ENGLISH 1PK DVD,,Win10Pro-ENG64,PCS,6,FALSE,,9/24/2025,9/24/2025,15/09/25 11:30:33,15/09/25 15:18:08,,9/17-TG25090194    9/17 in->9/15in,,,,Released,,,9/17/2025,Win PRO 10 64BIT ENGLISH 1PK DVD,USD,178,"1,068.00","1,068.00","32,328.00","Neousys Technology America, Inc.",,10,12,10,0,13,9/11/2025,PK25090212,No,Item,WH22,T048
SO25090224,30000,"Neousys Technology America, Inc.",NTA_L3HARRIS_SO-20251281,POD-251301,600-55000006-000,Win10Pro-ENG64,Win10Pro-ENG64,1,,9/24/2025,,,,,Win PRO 10 64BIT ENGLISH 1PK DVD,Win PRO 10 64BIT ENGLISH 1PK DVD,,Win10Pro-ENG64,PCS,1,FALSE,,12/30/2099,,,,,待採回,,,,Released,,,,Win PRO 10 64BIT ENGLISH 1PK DVD,USD,178,178,178,"5,388.00","Neousys Technology America, Inc.",,10,12,10,0,0,9/11/2025,,No,Item,WH22,T048
SO25090224,40000,"Neousys Technology America, Inc.",NTA_L3HARRIS_SO-20251281,POD-251301,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,7,,9/24/2025,,9/24/2025,,,Customer Services,To理貨：請協助確認CPU產地非中國製,,Customer Services,PCS,7,FALSE,,9/24/2025,9/24/2025,,,,,,,,Released,,,,To理貨：請協助確認CPU產地非中國製,USD,0,0,0,0,"Neousys Technology America, Inc.",,0,0,0,0,13,9/11/2025,PK25090212,No,Resource,WH02,T048
SO25090238,10000,"Neousys Technology America, Inc.",NTA_RIDGELIN_ SO-20251295,POD-251305,600-55000006-000,Win10Pro-ENG64,Win10Pro-ENG64,1,,10/1/2025,,,,,Win PRO 10 64BIT ENGLISH 1PK DVD,Win PRO 10 64BIT ENGLISH 1PK DVD,,Win10Pro-ENG64,PCS,1,FALSE,,12/30/2099,,,,,待採回,,,,Released,,,,Win PRO 10 64BIT ENGLISH 1PK DVD,USD,178,178,178,"5,394.00","Neousys Technology America, Inc.",,10,12,10,0,0,9/12/2025,,No,Item,WH22,T048
SO25090239,10000,"Neousys Technology America, Inc.",NTA_EVOLUTION MOTION_SO-20251294,POD-251306,950-EC953110-A14,Nuvo-9531-FT,Nuvo-9531-FT,1,,9/24/2025,10/13/2025,,,,[DEF]Intel® 13th/12th -Gen Core™ i9/ i7/ i5/ i3 co,"Intel® 13th/12th -Gen Core™ i9/ i7/ i5/ i3 compact fanless computer with 4x 2.5GbE, 4x USB3.2, 1x hot-swappable HDD tray and flattop heatsink.","mpact fanless computer with 4x 2.5GbE, 4x USB3.2,",[DEF]Nuvo-9531-FT,PCS,1,FALSE,,10/13/2025,,16/09/25 15:45:30,,,,,Neil Liu 劉仲軒,DEF,Released,WA25090509,10/8/2025,,"Intel® 13th/12th -Gen Core™ i9/ i7/ i5/ i3 compact fanless computer with 4x 2.5GbE, 4x USB3.2, 1x hot-swappable HDD tray and flattop heatsink.",USD,524,524,524,"15,880.00","Neousys Technology America, Inc.",,0,2,0,0,0,9/12/2025,,No,Item,WH22,T048
SO25090240,10000,"Neousys Technology America, Inc.",NTA_ATSC_SO-20251290,POD-251307,S50-RU022000-PU7,NRU-220S-JAO64G,NRU-220S-JAO64G,1,,9/24/2025,10/13/2025,,,,"NRU-220S, including  GC-Jetson-AGX64GB-Orin-Nvidia","NRU-220S, including  GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0",#NAME?,NRU-220S-JAO64G,PCS,1,FALSE,,10/13/2025,,16/09/25 15:46:33,,,,,Kaichu Wu 吳鎧竹,,Released,WA25090510,10/8/2025,,"NRU-220S, including  GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0",USD,"2,437.00","2,437.00","2,437.00","73,853.00","Neousys Technology America, Inc.",,0,4,0,0,0,9/12/2025,,No,Item,WH22,T048
SO25090255,10000,"Neousys Technology America, Inc.",NTA_LASERAX SO-20251296,POD-251315,950-EC900663-A11,Nuvo-9006E-PoE-UL,Nuvo-9006E-PoE-UL,6,,10/1/2025,10/9/2025,,,,[DEF]Intel® 14th/ 13th/12th -Gen Core™ Rugged Embe,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, single-slot PCIe Cassette, MezIO® Interface & UL certified, option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.","dded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3",[DEF]Nuvo-9006E-PoE-UL-i226,PCS,6,FALSE,,10/9/2025,,17/09/25 15:37:42,,,,,Neil Liu 劉仲軒,DEF,Released,WA25090525,10/7/2025,,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, single-slot PCIe Cassette, MezIO® Interface & UL certified, option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.",USD,764,"4,584.00","4,584.00","138,506.00","Neousys Technology America, Inc.",,0,6,0,0,0,9/15/2025,,No,Item,WH22,T048
SO25090256,10000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251316,950-EC750100-A15,Nuvo-7501,Nuvo-7501,4,,10/1/2025,10/9/2025,,,,[DEF]Intel® 8th-Gen Coffee Lake Core™ i7/i5/i3 com,Intel® 8th-Gen Coffee Lake Core™ i7/i5/i3 compact fanless embedded computer with 2xGbE and 4xCOM.,pact fanless embedded computer with 2xGbE and 4xCO,[DEF]Nuvo-7501,PCS,4,FALSE,,10/9/2025,,17/09/25 15:42:08,,,,,Neil Liu 劉仲軒,DEF,Released,WA25090526,10/7/2025,,Intel® 8th-Gen Coffee Lake Core™ i7/i5/i3 compact fanless embedded computer with 2xGbE and 4xCOM.,USD,372,"1,488.00","1,488.00","44,960.00","Neousys Technology America, Inc.",,0,44,4,0,0,9/15/2025,,No,Item,WH22,T048
SO25090256,20000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251316,950-GCA20800-A33,Nuvo-10208GC,Nuvo-10208GC,2,,10/1/2025,10/9/2025,,,,[DEF]Industrial-grade Edge AI Platform supporting,"Industrial-grade Edge AI Platform supporting dual NVIDIA® RTX series 350W GPU Cards, Intel® 14th/13th/12th-Gen Core™ processor with 3x additional PCIe slots ","dual NVIDIA® RTX series 350W GPU Cards, Intel® 14t",[DEF]Nuvo-10208GC(RC),PCS,2,FALSE,,10/9/2025,,17/09/25 15:42:21,,,,,Kaichu Wu 吳鎧竹,DEF,Released,WA25090527,10/7/2025,,"Industrial-grade Edge AI Platform supporting dual NVIDIA® RTX series 350W GPU Cards, Intel® 14th/13th/12th-Gen Core™ processor with 3x additional PCIe slots ",USD,"1,421.00","2,842.00","2,842.00","85,871.00","Neousys Technology America, Inc.",,0,2,0,0,0,9/15/2025,,No,Item,WH22,T048
SO25090257,10000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251317,140-A00997TE-121,i7-9700TE,i7-9700TE,5,,9/24/2025,9/26/2025,,,,"[DEF]UHD Graphics 630, 12MB, 1.80~3.80 GHz, 8-Core","Intel® Core™ i7-9700TE Processor (12M Cache, up to 3.80 GHz), TDP:35W CPU, installation and burn in test included",", 8-Thread, 35W, Tj:100°C, FCLGA1151, 37.5x37.5mm,",[DEF]Processor Intel Core i7-9700TE Step:R0,PCS,5,FALSE,,9/26/2025,,17/09/25 15:42:45,,,,,,DEF,Released,,,9/24/2025,"Intel® Core™ i7-9700TE Processor (12M Cache, up to 3.80 GHz), TDP:35W CPU, installation and burn in test included",USD,324,"1,620.00","1,620.00","48,948.00","Neousys Technology America, Inc.",,40,5,82,116,0,9/15/2025,,No,Item,WH22,T048
SO25090257,20000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251317,507-S2251213-052,SSD-512GB-TLC5ET-PN,SSD-512GB-TLC5ET-PN,5,,9/24/2025,9/26/2025,,,,"[DEF]2.5"" SATA SSD, 512GB, BiCS5 3D TLC, SATA III","2.5"" SATA SSD 512GB TLC, -25~85℃, Phison","(v3.1), DRAM-Less, with LDPC + RAID ECC, 550 MB/s","[DEF]2.5"" SATA SSD 512G DRAM-L 7mm",PCS,5,FALSE,,9/26/2025,,17/09/25 15:44:14,,,,,,DEF,Released,,,9/24/2025,"2.5"" SATA SSD 512GB TLC, -25~85℃, Phison",USD,67,335,335,"10,122.00","Neousys Technology America, Inc.",,60,10,57,58,0,9/15/2025,,No,Item,WH22,T048
